Property URL,Title,Type,Price,Address,Description,Property Size,Land Area,Bedrooms,Bathrooms,Garages,Property Type,Property Status,Floor,Furnished
https://www.realethio.com/property/meskel-flower-or-lancha-three-bedrooms-apartment-for-sale-addis-ababa/,"Meskel flower or Lancha, Three Bedrooms Apartment for Sale, Addis Ababa.",For Sale,"26,000,000ETB","Lancha, Kirkos, Addis Ababa, 2506, Ethiopia","Meskel flower or Lancha, Three Bedroom Apartment for Sale, Addis Ababa.
The apartment is located in safe residential building.
It has an are of 158 square meters and it’s on the 4th floor.
It has living and dining area with balcony, closed kitchen, master bedroom with it’s bathroom, two bedrooms with common shower room and  guest hand wash with laundry corner.
The apartment has elevator, generator and parking for one car.
The price is 26 million birr and negotiable.",158 m²,158 m²,3,2,1,Apartment for sale,For Sale,4,no
https://www.realethio.com/property/ayat-49-3-bedrooms-condominium-for-sale-addis-ababa/,"Ayat 49, 3 bedrooms condominium for Sale, Addis Ababa.",For Sale,"7,000,000ETB","ቦሌ አያት 40-60 ኮንዶሚንየም(ሳይት 3), የካ 13 4083 መንገድ, Yeka, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 5648, ኢትዮጵያ","Ayat 49, 3 bedrooms condominium for Sale, Addis Ababa.
The apartment is on the 8th floor.
It has living and dining room, kitchen, master bedroom with it’s own shower room, and two bedrooms with common shower room .
The price is 7 million birr and negotiable.
Note: The apartment will be sold as it is.",101 m²,101 m²,3,2,,Apartment for sale,For Sale,8,no
https://www.realethio.com/property/ayat-49-two-bedrooms-apartment-for-sale-addis-ababa-2/,"Ayat 49, Two bedrooms Apartment for Sale, Addis Ababa.",For Sale,"10,000,000ETB","Ayat zone 5, Bole, አዲስ አበባ / Addis Ababa, አዲስ አበባ, ኢትዮጵያ","Ayat 49, Two bedrooms Apartment for Sale, Addis Ababa.
The apartment is on the 7th floor.
It has living and dining room with closed kitchen, master bedroom with it’s own shower room, another bedroom with common shower room and maids room.
The building has elevator, generator and garage for one car.
The price is 10 million birr and negotiable.
Note: The apartment will be sold as it is.",101 m²,101 m²,2,2,1,Apartment for sale,For Sale,7,no
https://www.realethio.com/property/alemgena-furi-g2-eight-bedrooms-house-for-sale-oromia/,"Alemgena Furi, G+2 Eight bedrooms House for Sale, Oromia.",For Sale,"22,000,000ETB","Furi, Hachalu hundesa road, Irtu Bota, Nefas Silk, Addis Ababa, 1061, Ethiopia","Alemgena Furi, G+2 Eight bedrooms House for Sale, Oromia.
The house is located in a safe residential area and with a plot size of 140 square meters.
On the ground floor, it has living and dining area, open kitchen and closed kitchen, maids room and shower room at the back.
The first floor has master bedroom with  it’s own  bathroom and  three bedrooms with common shower room.
The second floor has master bedroom with  it’s own  bathroom and  three bedrooms with common shower room.
The compound has  parking for two cars.
The price is 22 million birr and negotiable.",140 m²,140 m²,8,4,2,House for sale,For Sale,3,no
https://www.realethio.com/property/saris-house-for-sale-addis-ababa-2/,"Saris, House for Sale, Addis Ababa.",For Sale,"45,000,000ETB","Saris, Akaki Kaliti, Addis Ababa, 0006, Ethiopia","Saris, House for Sale, Addis Ababa.
The house has an area of 514 square meters.
It has twenty one rooms and four shower rooms and parking for 4 cars.
It currently has a monthly income oof 100,000 birr.
The price is 45 million birr and negotiable.",514 m²,514 m²,,4,4,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/lebu-g1-four-bedrooms-house-for-sale-addis-ababa/,"Lebu, G+1 Four bedrooms House for sale, Addis Ababa.",For Sale,"32,000,000ETB","Lebu, Nefas Silk, Addis Ababa, 0006, Ethiopia","Lebu, G+1  Four bedrooms House for sale, Addis Ababa.
The house is built on 175 square meters of land.
The ground floor has living and dining room with open kitchen.
The first floor has master bedroom with bathroom and balcony, and three other bedrooms with common shower room.
Th service quarter on the ground floor has closed kitchen, maids room and shower room and the first floor has two bedrooms with common shower room.
The compound has parking for two cars.
The price is 32 million birr and negotiable.",175 m²,175 m²,4,3,2,House for sale,For Sale,2,yes
https://www.realethio.com/property/sululta-around-kajima-land-for-sale-oromia-ethiopia/,"Sululta around Kajima, Land for Sale, Oromia, Ethiopia.",For Sale,"2,000,000ETB","Sululta, North Shewa (Oromia Region), Oromia Region, Ethiopia","Sululta around Kajima, Land for Sale, Oromia, Ethiopia.
The land size is  253 Meter Square.
The Price is 2 million Birr and slightly negotiable.
Note: there is another plot with 258 meter square size next to it with the same price.",253 m²,253 m²,,,,Land for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/sululta-around-kajima-land-for-sale-oromia-ethiopia-2/,"Sululta around Kajima, Land for Sale, Oromia, Ethiopia.",For Sale,"4,000,000ETB","Sululta, North Shewa (Oromia Region), Oromia Region, Ethiopia","Sululta around Kajima, Land for Sale, Oromia, Ethiopia.
The land size is  a total of 511 Meter Square.
It has two ownership titles, 253 and 258 meter square and will be sold together.
The Price is 4 million Birr and slightly negotiable.",511 m²,511 m²,,,,Land for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/summit-g2-four-bedrooms-house-for-sale-addis-ababa/,"Summit, G+2  Four bedrooms House for sale, Addis Ababa.",For Sale,"35,000,000ETB","Feyel bet, 30 meter, የካ ቦሌ ቦታ, Bole, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 5648, ኢትዮጵያ","Summit, G+2  Four bedrooms House for sale, Addis Ababa.
The house is built on 94 square meters of land.
The ground floor has three rooms and toilet, which are good for commercial uses.
The first floor has living and dining room with balcony, open kitchen, one guest bedroom and common shower room.
The second floor has master bedroom with bathroom, and two other bedrooms with common shower room and common balcony.
The price is 35 million birr or 350,000 USD payable in USD and slightly negotiable.",94 m²,94 m²,4,5,1,House for sale,For Sale,4,no
https://www.realethio.com/property/megenagna-top-view-by-israel-embassy-house-or-land-for-sale-addis-ababa/,"Megenagna top view By Israel embassy, House or Land for Sale, Addis Ababa.",For Sale,"100,000,000ETB","Megenagna, Yeka, Addis Ababa, 2310, Ethiopia","Megenagna top view By Israel embassy, House or Land for Sale, Addis Ababa.
The house has an area of 1196 square meters.
It has living and dining room, kitchen, two bedrooms and bathroom.
The back side has a foundation for service rooms.
Th compound has parking for 20 cars.
The price is 100 million birr and negotiable.",1196 m²,1196 m²,2,1,20,"House for sale, Land for sale",For Sale,Ground Floor,no
https://www.realethio.com/property/mekanisa-kore-corner-house-for-sale-addis-ababa/,"Mekanisa Kore, Corner House for Sale, Addis Ababa.",For Sale,"19,000,000ETB","Mekanisa, Nefas Silk, Addis Ababa, 2506, Ethiopia","Mekanisa Kore, Corner House for Sale, Addis Ababa.
The house has an area of 175 square meters.
It has living and dining room , kitchen, master bedroom with bathroom, two bedrooms sharing a common shower room, and parking for 3 cars.
The price is 19 million birr and negotiable.",175 m²,175 m²,3,2,3,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/summit-72-three-bedrooms-apartment-for-sale-addis-ababa/,"Summit 72, Three bedrooms Apartment for Sale, Addis Ababa.",For Sale,"16,816,800ETB","POLY-GCL Addis Ababa Apartment, Summit - Goro road, Yeka Bole Bota, Bole, Addis Ababa, 5648, Ethiopia","Summit 72, Three bedrooms Apartment for Sale, Addis Ababa.
The apartment is on the 12th floor of a safe residential building and compound.
It has living and dining room with balcony, kitchen, master bedroom with its own shower room , two bedrooms with common shower room, and maids room.
The building has elevator, generator, garbage shooter and parking for one car.
The price is 16,816,800 million birr and fixed.
Note: The apartment will be finished in six months.",154 m²,154 m²,3,2,1,Apartment for sale,For Sale,12,no
https://www.realethio.com/property/kotebe-beretaberet-house-for-sale-addis-ababa/,"Kotebe beretaberet, House for Sale, Addis Ababa.",For Sale,"42,000,000ETB","Kotebe, Yeka, Addis Ababa, 4343, Ethiopia","Kotebe beretaberet, House for Sale, Addis Ababa.
The house has an area of 652 square meters.
It has living and dining room with balcony, kitchen, three bedrooms, two bathrooms, garden, two service rooms with shower room and parking for 5 cars.
It is sided by two roads and it is suitable for developing apartment or commercial building.
The price is 42 million birr and negotiable.",652 m²,652 m²,3,2,5,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/cmc-figa-two-bedrooms-apartment-for-sale-addis-ababa/,"CMC Figa, Two bedrooms Apartment for Sale, Addis Ababa.",For Sale,"10,500,000ETB","United Bank Figa Beshale Branch, Salitemihret - Summit Road, የካ ቦሌ ቦታ, Bole, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 5648, ኢትዮጵያ","CMC Figa, Two bedrooms Apartment for Sale, Addis Ababa.
The apartment is on the Semi basement floor of a safe residential building and compound.
It has living and dining room with open kitchen, master bedroom with it’s own shower room, and another bedroom with common shower room.
The building has elevator, and garage for one car.
The price is 10.5 million birr and negotiable.",72 m²,72 m²,2,2,1,Apartment for sale,For Sale,Basement,no
https://www.realethio.com/property/torhayloch-three-bedrooms-apartment-for-sale-addis-ababa/,"Torhayloch Oldairport, 3 bedrooms apartment for sale, Addis Ababa.",For Sale,"17,500,000ETB","Torhayloch, Ring Road, Ketena Hulet, Addis Ababa, Lideta, Addis Ababa, P.O. BOX 518, Ethiopia","Torhayloch Oldairport, three bedrooms apartment for sale, Addis Ababa.
It is located at the 3rd floor, and it has a living and dining room, open kitchen, another closed kitchen, master bedroom having it’s own shower and balcony sharing with the living room, two bedrooms sharing a common bathroom, and parking space for one car.
The price is 17.5 million birr and fixed.",140 m²,140 m²,3,2,1,Apartment for sale,For Sale,3,no
https://www.realethio.com/property/torhayloch-four-bedrooms-apartment-for-sale-addis-ababa/,"Torhayloch Oldairport, 4 bedrooms apartment for sale, Addis Ababa.",For Sale,"20,000,000ETB","Torhayloch, Ring Road, Ketena Hulet, Addis Ababa, Lideta, Addis Ababa, P.O. BOX 518, Ethiopia","Torhayloch Oldairport, four bedrooms apartment for sale, Addis Ababa.
It is located at the 3rd floor of a residential building and it has a living and dining room, open kitchen, another closed kitchen with maids shower and laundry space, master bedroom having it’s own shower room and balcony sharing with the living room, three bedrooms sharing a common bathroom, and parking space for one car.
The price is 20 million birr and fixed.",160 m²,160 m²,4,3,1,Apartment for sale,For Sale,3,no
https://www.realethio.com/property/lebu-g1-eight-bedrooms-house-for-sale-addis-ababa/,"Lebu , G+1 eight bedrooms House for Sale, Addis Ababa.",For Sale,"120,000,000ETB","Lebu, Nefas Silk, Addis Ababa, 0006, Ethiopia","Lebu , G+1 eight bedrooms House for Sale, Addis Ababa.
The house is located in safe residential compound and with plot size of 500 square meters.
On the ground floor it has living and dining area with closed kitchen, one storage room, master bedroom with it’s own bathroom, three bedrooms with common shower room, and three service rooms with common shower room.
The first floor has living and dining area with closed kitchen, one storage room, master bedroom with it’s own bathroom and three bedrooms with common shower room, and three service rooms with common shower room.
The compound has garden, garage for two cars and parking for six cars.
The price is 120 million birr and negotiable.",500 m²,500 m²,8,6,8,"Building for sale, House for sale",For Sale,2,no
https://www.realethio.com/property/megenagna-house-or-land-for-sale-addis-ababa/,"Megenagna, House or Land for Sale, Addis Ababa.",For Sale,"140,000,000ETB","Megenagna, Yeka, Addis Ababa, 2310, Ethiopia","Megenagna, House or Land for Sale, Addis Ababa.
The house has an area of 781 square meters.
It has thirteen bedrooms rooms and bathrooms, three offices, storage room, guard room, and parking for 15 cars.
It is sided by two roads and it is suitable for developing apartment or commercial building.
The price is 140 million birr and slightly negotiable.
Note: The owners are willing for partnership development agreement.",781 m²,781 m²,13,13,1,"House for sale, Land for sale",For Sale,Ground Floor,no
https://www.realethio.com/property/kasanchis-store-or-shop-or-office-for-sale-addis-ababa/,"Kasanchis, Store or Shop or Office for Sale, Addis Ababa.",For Sale,"25,000,000ETB","ካዛንቺስ, አዲስ አበባ / Addis Ababa, Kirkos, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 9568, ኢትዮጵያ","Kasanchis, Duplex Store or Shop or Office for Sale, Addis Ababa.
It is on the ground floor and the upstairs has two rooms and has an area of 122 square meters.
The price is 25 million birr and negotiable.",122 m²,122 m²,,,,Store for sale,For Sale,2,no
